Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global
2024,Hungarian Grand Prix,1,MEDIUM,1,20.0,48.1,1.0,2,3,2.80876045016079,69.0,3.0,85.40150000000001
2024,Hungarian Grand Prix,1,MEDIUM,1,21.0,47.6,0.0,2,3,2.921260450160787,70.0,3.0,85.51400000000001
2024,Hungarian Grand Prix,10,HARD,2,3.0,45.2,67.0,2,3,1.737101265822787,3.0,1.0,86.08110126582278
2024,Hungarian Grand Prix,10,HARD,2,4.0,46.8,66.0,2,3,2.098468750000009,4.0,1.0,86.44246875
2024,Hungarian Grand Prix,10,HARD,2,5.0,46.6,65.0,2,3,2.3250061162079447,5.0,1.0,86.66900611620794
2024,Hungarian Grand Prix,10,HARD,2,6.0,46.7,64.0,2,3,1.898626888217521,6.0,1.0,86.24262688821752
2024,Hungarian Grand Prix,10,HARD,2,7.0,47.4,63.0,2,3,1.2863492063492004,7.0,1.0,85.6303492063492
2024,Hungarian Grand Prix,10,HARD,2,8.0,47.3,62.0,2,3,1.7048956386292957,8.0,1.0,86.04889563862929
2024,Hungarian Grand Prix,10,HARD,2,9.0,46.8,61.0,2,3,1.2039999999999935,9.0,1.0,85.54799999999999
2024,Hungarian Grand Prix,10,HARD,2,10.0,46.2,60.0,2,3,1.0019999999999953,10.0,1.0,85.34599999999999
2024,Hungarian Grand Prix,10,HARD,2,11.0,45.0,59.0,2,3,2.352000000000004,11.0,1.0,86.696
2024,Hungarian Grand Prix,10,HARD,2,12.0,43.4,58.0,2,3,1.4930000000000092,12.0,1.0,85.837
2024,Hungarian Grand Prix,10,HARD,2,13.0,42.9,57.0,2,3,1.5715000000000003,13.0,1.0,85.9155
2024,Hungarian Grand Prix,10,HARD,2,14.0,44.1,56.0,2,3,1.6905000000000001,14.0,1.0,86.0345
2024,Hungarian Grand Prix,10,HARD,2,15.0,43.0,55.0,2,3,1.4110000000000014,15.0,1.0,85.755
2024,Hungarian Grand Prix,10,HARD,2,16.0,42.7,54.0,2,3,1.8285000000000053,16.0,1.0,86.1725
2024,Hungarian Grand Prix,10,HARD,2,17.0,44.4,53.0,2,3,1.8130000000000024,17.0,1.0,86.157
2024,Hungarian Grand Prix,10,HARD,2,18.0,45.2,52.0,2,3,1.8419999999999987,18.0,1.0,86.18599999999999
2024,Hungarian Grand Prix,10,HARD,2,19.0,44.5,51.0,2,3,1.7905000000000086,19.0,1.0,86.1345
2024,Hungarian Grand Prix,10,HARD,2,20.0,44.5,50.0,2,3,1.681500000000014,20.0,1.0,86.02550000000001
2024,Hungarian Grand Prix,10,HARD,2,21.0,44.1,49.0,2,3,2.2565000000000026,21.0,1.0,86.6005
2024,Hungarian Grand Prix,10,HARD,2,22.0,43.4,48.0,2,3,1.8739999999999952,22.0,1.0,86.21799999999999
2024,Hungarian Grand Prix,10,HARD,2,23.0,42.3,47.0,2,3,2.0435000000000088,23.0,1.0,86.3875
2024,Hungarian Grand Prix,10,HARD,2,24.0,41.0,46.0,2,3,2.3800000000000097,24.0,1.0,86.724
2024,Hungarian Grand Prix,10,HARD,2,25.0,40.9,45.0,2,3,2.3915000000000077,25.0,1.0,86.7355
2024,Hungarian Grand Prix,10,HARD,2,26.0,40.9,44.0,2,3,2.350500000000011,26.0,1.0,86.6945
2024,Hungarian Grand Prix,10,HARD,2,27.0,40.5,43.0,2,3,2.724500000000006,27.0,1.0,87.0685
2024,Hungarian Grand Prix,10,MEDIUM,1,2.0,40.7,40.0,2,3,0.06650000000000489,30.0,2.0,84.4105
2024,Hungarian Grand Prix,10,MEDIUM,1,3.0,40.4,39.0,2,3,0.0,31.0,2.0,84.344
2024,Hungarian Grand Prix,10,MEDIUM,1,4.0,40.7,38.0,2,3,0.2358114754098466,32.0,2.0,84.57981147540984
2024,Hungarian Grand Prix,11,HARD,2,3.0,45.2,67.0,2,3,3.4148607594936635,3.0,1.0,86.07436075949367
2024,Hungarian Grand Prix,11,HARD,2,4.0,46.8,66.0,2,3,3.7261206896551613,4.0,1.0,86.38562068965517
2024,Hungarian Grand Prix,11,HARD,2,5.0,46.6,65.0,2,3,3.8748241590213865,5.0,1.0,86.5343241590214
2024,Hungarian Grand Prix,11,HARD,2,6.0,46.7,64.0,2,3,3.4547885196374466,6.0,1.0,86.11428851963746
2024,Hungarian Grand Prix,11,HARD,2,7.0,47.4,63.0,2,3,2.707812101910818,7.0,1.0,85.36731210191083
2024,Hungarian Grand Prix,11,HARD,2,8.0,47.3,62.0,2,3,2.5564006309148226,8.0,1.0,85.21590063091483
2024,Hungarian Grand Prix,11,HARD,2,10.0,46.2,60.0,2,3,2.3694999999999737,10.0,1.0,85.02899999999998
2024,Hungarian Grand Prix,11,HARD,2,11.0,45.0,59.0,2,3,2.6658437499999934,11.0,1.0,85.32534375
2024,Hungarian Grand Prix,11,HARD,2,12.0,43.4,58.0,2,3,2.8383301886792367,12.0,1.0,85.49783018867925
2024,Hungarian Grand Prix,11,HARD,2,13.0,42.9,57.0,2,3,2.9429626168224274,13.0,1.0,85.60246261682244
2024,Hungarian Grand Prix,11,HARD,2,14.0,44.1,56.0,2,3,3.688031055900609,14.0,1.0,86.34753105590062
2024,Hungarian Grand Prix,11,HARD,2,15.0,43.0,55.0,2,3,3.1179174757281487,15.0,1.0,85.77741747572816
2024,Hungarian Grand Prix,11,HARD,2,16.0,42.7,54.0,2,3,3.2194687500000043,16.0,1.0,85.87896875000001
2024,Hungarian Grand Prix,11,HARD,2,17.0,44.4,53.0,2,3,2.7337977346278137,17.0,1.0,85.39329773462782
2024,Hungarian Grand Prix,11,HARD,2,18.0,45.2,52.0,2,3,3.0054999999999836,18.0,1.0,85.66499999999999
2024,Hungarian Grand Prix,11,HARD,2,19.0,45.1,51.0,2,3,2.7439999999999998,19.0,1.0,85.40350000000001
2024,Hungarian Grand Prix,11,HARD,2,20.0,44.5,50.0,2,3,2.7249999999999943,20.0,1.0,85.3845
2024,Hungarian Grand Prix,11,HARD,2,21.0,44.1,49.0,2,3,2.9809999999999945,21.0,1.0,85.6405
2024,Hungarian Grand Prix,11,HARD,2,22.0,43.4,48.0,2,3,3.102499999999978,22.0,1.0,85.76199999999999
2024,Hungarian Grand Prix,11,HARD,2,23.0,42.3,47.0,2,3,3.222999999999999,23.0,1.0,85.88250000000001
2024,Hungarian Grand Prix,11,HARD,2,25.0,40.9,45.0,2,3,3.497,25.0,1.0,86.15650000000001
2024,Hungarian Grand Prix,11,HARD,2,26.0,40.8,44.0,2,3,3.8434999999999917,26.0,1.0,86.503
2024,Hungarian Grand Prix,11,HARD,2,27.0,40.5,43.0,2,3,3.756999999999991,27.0,1.0,86.4165
2024,Hungarian Grand Prix,11,MEDIUM,1,3.0,40.4,39.0,2,3,1.026030351437683,31.0,2.0,83.68553035143769
2024,Hungarian Grand Prix,11,MEDIUM,1,4.0,40.7,38.0,2,3,1.1970000000000027,32.0,2.0,83.85650000000001
2024,Hungarian Grand Prix,11,MEDIUM,1,5.0,40.9,37.0,2,3,1.007166666666663,33.0,2.0,83.66666666666667
2024,Hungarian Grand Prix,11,MEDIUM,1,6.0,41.6,36.0,2,3,1.369499999999988,34.0,2.0,84.029
2024,Hungarian Grand Prix,11,MEDIUM,1,8.0,44.5,34.0,2,3,1.4446031746031736,36.0,2.0,84.10410317460318
2024,Hungarian Grand Prix,11,MEDIUM,1,10.0,45.6,32.0,2,3,0.7744999999999891,38.0,2.0,83.434
2024,Hungarian Grand Prix,11,MEDIUM,1,11.0,46.3,31.0,2,3,1.2879999999999825,39.0,2.0,83.94749999999999
2024,Hungarian Grand Prix,11,MEDIUM,1,12.0,46.3,30.0,2,3,1.1479999999999961,40.0,2.0,83.8075
2024,Hungarian Grand Prix,11,MEDIUM,1,13.0,46.2,29.0,2,3,1.5124999999999886,41.0,2.0,84.172
2024,Hungarian Grand Prix,11,MEDIUM,1,14.0,46.4,28.0,2,3,1.1784999999999854,42.0,2.0,83.838
2024,Hungarian Grand Prix,11,MEDIUM,1,15.0,46.6,27.0,2,3,1.402499999999975,43.0,2.0,84.06199999999998
2024,Hungarian Grand Prix,11,MEDIUM,1,16.0,46.6,26.0,2,3,1.629499999999993,44.0,2.0,84.289
2024,Hungarian Grand Prix,11,MEDIUM,1,17.0,46.6,25.0,2,3,1.6684999999999945,45.0,2.0,84.328
2024,Hungarian Grand Prix,11,MEDIUM,1,18.0,47.1,24.0,2,3,2.3479999999999848,46.0,2.0,85.0075
2024,Hungarian Grand Prix,11,MEDIUM,1,2.0,45.1,21.0,2,3,0.0,49.0,3.0,82.65950000000001
2024,Hungarian Grand Prix,11,MEDIUM,1,3.0,46.1,20.0,2,3,0.22299999999999898,50.0,3.0,82.88250000000001
2024,Hungarian Grand Prix,11,MEDIUM,1,4.0,46.4,19.0,2,3,0.5574999999999761,51.0,3.0,83.21699999999998
2024,Hungarian Grand Prix,11,MEDIUM,1,5.0,44.9,18.0,2,3,0.5959999999999894,52.0,3.0,83.2555
2024,Hungarian Grand Prix,11,MEDIUM,1,6.0,45.2,17.0,2,3,0.7474999999999881,53.0,3.0,83.407
2024,Hungarian Grand Prix,11,MEDIUM,1,7.0,45.1,16.0,2,3,0.6559999999999917,54.0,3.0,83.3155
2024,Hungarian Grand Prix,11,MEDIUM,1,8.0,44.2,15.0,2,3,0.7454999999999785,55.0,3.0,83.40499999999999
2024,Hungarian Grand Prix,11,MEDIUM,1,9.0,44.9,14.0,2,3,1.0539999999999878,56.0,3.0,83.7135
2024,Hungarian Grand Prix,11,MEDIUM,1,10.0,45.4,13.0,2,3,1.1234999999999928,57.0,3.0,83.783
2024,Hungarian Grand Prix,11,MEDIUM,1,11.0,45.8,12.0,2,3,1.3594999999999828,58.0,3.0,84.01899999999999
2024,Hungarian Grand Prix,11,MEDIUM,1,12.0,46.4,11.0,2,3,1.6784999999999854,59.0,3.0,84.338
2024,Hungarian Grand Prix,11,MEDIUM,1,13.0,46.4,10.0,2,3,1.9144999999999754,60.0,3.0,84.57399999999998
2024,Hungarian Grand Prix,11,MEDIUM,1,14.0,46.5,9.0,2,3,1.7379999999999995,61.0,3.0,84.39750000000001
2024,Hungarian Grand Prix,11,MEDIUM,1,16.0,46.7,7.0,2,3,2.2609999999999957,63.0,3.0,84.9205
2024,Hungarian Grand Prix,11,MEDIUM,1,17.0,47.6,6.0,2,3,2.8164999999999907,64.0,3.0,85.476
2024,Hungarian Grand Prix,11,MEDIUM,1,19.0,48.2,4.0,2,3,2.626500000000007,66.0,3.0,85.28600000000002
2024,Hungarian Grand Prix,11,MEDIUM,1,20.0,48.2,3.0,2,3,2.744500000000002,67.0,3.0,85.40400000000001
2024,Hungarian Grand Prix,11,MEDIUM,1,21.0,48.3,2.0,2,3,2.5409999999999826,68.0,3.0,85.20049999999999
2024,Hungarian Grand Prix,11,MEDIUM,1,22.0,48.1,1.0,2,3,3.0819999999999936,69.0,3.0,85.7415
2024,Hungarian Grand Prix,11,MEDIUM,1,23.0,47.6,0.0,2,3,3.048500000000004,70.0,3.0,85.70800000000001
2024,Hungarian Grand Prix,14,SOFT,0,4.0,44.6,68.0,2,3,1.2764999999999702,2.0,1.0,86.01099999999998
2024,Hungarian Grand Prix,14,SOFT,0,6.0,46.8,66.0,2,3,1.237499999999983,4.0,1.0,85.972
2024,Hungarian Grand Prix,14,SOFT,0,7.0,46.8,65.0,2,3,1.2414999999999736,5.0,1.0,85.97599999999998
2024,Hungarian Grand Prix,14,SOFT,0,8.0,46.7,64.0,2,3,1.1539999999999822,6.0,1.0,85.8885
2024,Hungarian Grand Prix,14,MEDIUM,1,3.0,46.8,61.0,2,3,0.3714999999999833,9.0,2.0,85.106
2024,Hungarian Grand Prix,14,MEDIUM,1,4.0,46.2,60.0,2,3,0.6224999999999739,10.0,2.0,85.35699999999999
2024,Hungarian Grand Prix,14,MEDIUM,1,5.0,45.0,59.0,2,3,0.1314999999999884,11.0,2.0,84.866
2024,Hungarian Grand Prix,14,MEDIUM,1,6.0,43.4,58.0,2,3,0.37249999999998806,12.0,2.0,85.107
2024,Hungarian Grand Prix,14,MEDIUM,1,7.0,42.9,57.0,2,3,1.009999999999991,13.0,2.0,85.7445
2024,Hungarian Grand Prix,14,MEDIUM,1,8.0,44.1,56.0,2,3,0.5589999999999833,14.0,2.0,85.2935
2024,Hungarian Grand Prix,14,MEDIUM,1,9.0,43.0,55.0,2,3,1.0454999999999899,15.0,2.0,85.78
2024,Hungarian Grand Prix,14,MEDIUM,1,10.0,42.7,54.0,2,3,1.2769999999999868,16.0,2.0,86.0115
2024,Hungarian Grand Prix,14,MEDIUM,1,11.0,44.4,53.0,2,3,1.355499999999978,17.0,2.0,86.08999999999999
2024,Hungarian Grand Prix,14,MEDIUM,1,12.0,45.2,52.0,2,3,0.7294999999999732,18.0,2.0,85.46399999999998
2024,Hungarian Grand Prix,14,MEDIUM,1,13.0,44.5,51.0,2,3,0.8709999999999951,19.0,2.0,85.6055
2024,Hungarian Grand Prix,14,MEDIUM,1,14.0,44.5,50.0,2,3,0.6299999999999955,20.0,2.0,85.3645
2024,Hungarian Grand Prix,14,MEDIUM,1,15.0,43.6,49.0,2,3,1.1605447284344876,21.0,2.0,85.8950447284345
2024,Hungarian Grand Prix,14,MEDIUM,1,16.0,43.4,48.0,2,3,1.1512586206896458,22.0,2.0,85.88575862068966
2024,Hungarian Grand Prix,14,MEDIUM,1,19.0,40.9,45.0,2,3,1.5046760124610614,25.0,2.0,86.23917601246107
2024,Hungarian Grand Prix,14,MEDIUM,1,21.0,40.5,43.0,2,3,0.9148095238095095,27.0,2.0,85.64930952380952
2024,Hungarian Grand Prix,14,MEDIUM,1,23.0,41.0,41.0,2,3,0.05170529801323198,29.0,2.0,84.78620529801324
2024,Hungarian Grand Prix,14,MEDIUM,1,24.0,40.8,40.0,2,3,0.5694999999999766,30.0,2.0,85.30399999999999
2024,Hungarian Grand Prix,14,MEDIUM,1,25.0,40.4,39.0,2,3,0.5914999999999822,31.0,2.0,85.326
2024,Hungarian Grand Prix,14,MEDIUM,1,26.0,40.7,38.0,2,3,0.35599999999999454,32.0,2.0,85.0905
2024,Hungarian Grand Prix,14,MEDIUM,1,27.0,40.9,37.0,2,3,0.7339999999999947,33.0,2.0,85.4685
2024,Hungarian Grand Prix,14,MEDIUM,1,28.0,41.6,36.0,2,3,1.065499999999986,34.0,2.0,85.8
2024,Hungarian Grand Prix,14,MEDIUM,1,29.0,42.5,35.0,2,3,1.0879999999999797,35.0,2.0,85.82249999999999
2024,Hungarian Grand Prix,14,MEDIUM,1,30.0,44.5,34.0,2,3,1.0809999999999889,36.0,2.0,85.8155
2024,Hungarian Grand Prix,14,HARD,2,3.0,46.3,31.0,2,3,0.10755921052628992,39.0,3.0,84.8420592105263
2024,Hungarian Grand Prix,14,HARD,2,4.0,46.1,30.0,2,3,0.28999999999999204,40.0,3.0,85.0245
2024,Hungarian Grand Prix,14,HARD,2,5.0,46.2,29.0,2,3,0.43549999999999045,41.0,3.0,85.17
2024,Hungarian Grand Prix,14,HARD,2,6.0,46.4,28.0,2,3,0.09390063091480272,42.0,3.0,84.82840063091481
2024,Hungarian Grand Prix,14,HARD,2,7.0,46.7,27.0,2,3,0.6419999999999817,43.0,3.0,85.3765
2024,Hungarian Grand Prix,14,HARD,2,8.0,46.6,26.0,2,3,0.7074999999999818,44.0,3.0,85.442
2024,Hungarian Grand Prix,14,HARD,2,9.0,47.0,25.0,2,3,0.2874999999999801,45.0,3.0,85.02199999999999
2024,Hungarian Grand Prix,14,HARD,2,10.0,47.1,24.0,2,3,0.45999999999999375,46.0,3.0,85.1945
2024,Hungarian Grand Prix,14,HARD,2,11.0,46.6,23.0,2,3,0.46649999999998215,47.0,3.0,85.201
2024,Hungarian Grand Prix,14,HARD,2,12.0,45.1,22.0,2,3,0.6749999999999972,48.0,3.0,85.40950000000001
2024,Hungarian Grand Prix,14,HARD,2,13.0,45.1,21.0,2,3,0.458999999999989,49.0,3.0,85.1935
2024,Hungarian Grand Prix,14,HARD,2,14.0,46.4,20.0,2,3,0.32749999999998636,50.0,3.0,85.062
2024,Hungarian Grand Prix,14,HARD,2,15.0,46.4,19.0,2,3,0.311499999999981,51.0,3.0,85.04599999999999
2024,Hungarian Grand Prix,14,HARD,2,16.0,44.9,18.0,2,3,0.0,52.0,3.0,84.73450000000001
2024,Hungarian Grand Prix,14,HARD,2,17.0,45.2,17.0,2,3,0.1074999999999875,53.0,3.0,84.842
2024,Hungarian Grand Prix,14,HARD,2,18.0,45.1,16.0,2,3,0.1699999999999875,54.0,3.0,84.9045
2024,Hungarian Grand Prix,14,HARD,2,19.0,43.9,15.0,2,3,0.16499999999999204,55.0,3.0,84.8995
2024,Hungarian Grand Prix,14,HARD,2,20.0,44.9,14.0,2,3,0.40399999999998215,56.0,3.0,85.1385
2024,Hungarian Grand Prix,14,HARD,2,21.0,45.4,13.0,2,3,0.4304999999999808,57.0,3.0,85.16499999999999
2024,Hungarian Grand Prix,14,HARD,2,22.0,46.3,12.0,2,3,0.41499999999999204,58.0,3.0,85.1495
2024,Hungarian Grand Prix,14,HARD,2,23.0,46.4,11.0,2,3,0.7994999999999806,59.0,3.0,85.53399999999999
2024,Hungarian Grand Prix,14,HARD,2,24.0,46.5,10.0,2,3,0.9429999999999836,60.0,3.0,85.6775
2024,Hungarian Grand Prix,14,HARD,2,25.0,46.9,9.0,2,3,1.2179999999999893,61.0,3.0,85.9525
2024,Hungarian Grand Prix,14,HARD,2,27.0,47.3,7.0,2,3,1.48599999999999,63.0,3.0,86.2205
2024,Hungarian Grand Prix,14,HARD,2,28.0,47.6,6.0,2,3,2.0034999999999883,64.0,3.0,86.738
2024,Hungarian Grand Prix,14,HARD,2,30.0,48.2,4.0,2,3,1.9585000000000008,66.0,3.0,86.69300000000001
2024,Hungarian Grand Prix,14,HARD,2,31.0,48.2,3.0,2,3,1.5814999999999912,67.0,3.0,86.316
2024,Hungarian Grand Prix,14,HARD,2,32.0,48.1,2.0,2,3,1.5409999999999826,68.0,3.0,86.2755
2024,Hungarian Grand Prix,14,HARD,2,33.0,48.1,1.0,2,3,1.563999999999993,69.0,3.0,86.2985
2024,Hungarian Grand Prix,16,MEDIUM,1,2.0,44.6,68.0,2,3,1.8949999999999818,2.0,1.0,85.00199999999998
2024,Hungarian Grand Prix,16,MEDIUM,1,3.0,45.2,67.0,2,3,1.4920000000000044,3.0,1.0,84.599
2024,Hungarian Grand Prix,16,MEDIUM,1,4.0,46.8,66.0,2,3,1.402000000000001,4.0,1.0,84.509
2024,Hungarian Grand Prix,16,MEDIUM,1,5.0,46.8,65.0,2,3,1.002999999999986,5.0,1.0,84.10999999999999
2024,Hungarian Grand Prix,16,MEDIUM,1,6.0,46.7,64.0,2,3,1.0464999999999947,6.0,1.0,84.1535
2024,Hungarian Grand Prix,16,MEDIUM,1,7.0,47.4,63.0,2,3,0.9770000000000039,7.0,1.0,84.084
2024,Hungarian Grand Prix,16,MEDIUM,1,8.0,47.3,62.0,2,3,1.3695000000000022,8.0,1.0,84.4765
2024,Hungarian Grand Prix,16,MEDIUM,1,9.0,46.8,61.0,2,3,1.3389999999999986,9.0,1.0,84.446
2024,Hungarian Grand Prix,16,MEDIUM,1,10.0,46.5,60.0,2,3,1.6744999999999948,10.0,1.0,84.7815
2024,Hungarian Grand Prix,16,MEDIUM,1,11.0,45.0,59.0,2,3,1.7600000000000051,11.0,1.0,84.867
2024,Hungarian Grand Prix,16,MEDIUM,1,12.0,43.9,58.0,2,3,1.5905000000000058,12.0,1.0,84.6975
2024,Hungarian Grand Prix,16,MEDIUM,1,13.0,42.9,57.0,2,3,1.8714999999999975,13.0,1.0,84.9785
2024,Hungarian Grand Prix,16,MEDIUM,1,14.0,44.1,56.0,2,3,2.0814999999999912,14.0,1.0,85.18849999999999
2024,Hungarian Grand Prix,16,MEDIUM,1,15.0,44.1,55.0,2,3,2.127500000000012,15.0,1.0,85.23450000000001
2024,Hungarian Grand Prix,16,MEDIUM,1,16.0,42.7,54.0,2,3,2.231500000000011,16.0,1.0,85.33850000000001
2024,Hungarian Grand Prix,16,MEDIUM,1,17.0,44.4,53.0,2,3,2.1999999999999886,17.0,1.0,85.30699999999999
2024,Hungarian Grand Prix,16,MEDIUM,1,18.0,45.2,52.0,2,3,2.076999999999984,18.0,1.0,85.18399999999998
2024,Hungarian Grand Prix,16,MEDIUM,1,19.0,45.1,51.0,2,3,2.0315000000000083,19.0,1.0,85.13850000000001
2024,Hungarian Grand Prix,16,MEDIUM,1,20.0,44.5,50.0,2,3,1.9635000000000105,20.0,1.0,85.07050000000001
2024,Hungarian Grand Prix,16,MEDIUM,1,21.0,44.1,49.0,2,3,2.022500000000008,21.0,1.0,85.12950000000001
2024,Hungarian Grand Prix,16,MEDIUM,1,22.0,43.6,48.0,2,3,2.0049999999999955,22.0,1.0,85.112
2024,Hungarian Grand Prix,16,HARD,2,2.0,40.9,45.0,2,3,0.7505000000000024,25.0,2.0,83.8575
2024,Hungarian Grand Prix,16,HARD,2,4.0,40.5,43.0,2,3,0.6474999999999937,27.0,2.0,83.7545
2024,Hungarian Grand Prix,16,HARD,2,5.0,40.9,42.0,2,3,0.14350000000000307,28.0,2.0,83.2505
2024,Hungarian Grand Prix,16,HARD,2,6.0,41.0,41.0,2,3,0.0,29.0,2.0,83.107
2024,Hungarian Grand Prix,16,HARD,2,7.0,40.8,40.0,2,3,0.5559999999999974,30.0,2.0,83.663
2024,Hungarian Grand Prix,16,HARD,2,8.0,40.7,39.0,2,3,0.6684999999999945,31.0,2.0,83.7755
2024,Hungarian Grand Prix,16,HARD,2,9.0,40.7,38.0,2,3,0.7225000000000108,32.0,2.0,83.82950000000001
2024,Hungarian Grand Prix,16,HARD,2,10.0,40.9,37.0,2,3,1.025500000000008,33.0,2.0,84.13250000000001
2024,Hungarian Grand Prix,16,HARD,2,11.0,40.9,36.0,2,3,1.2014999999999958,34.0,2.0,84.3085
2024,Hungarian Grand Prix,16,HARD,2,12.0,42.5,35.0,2,3,1.8504999999999967,35.0,2.0,84.9575
2024,Hungarian Grand Prix,16,HARD,2,13.0,43.8,34.0,2,3,2.1440000000000055,36.0,2.0,85.251
2024,Hungarian Grand Prix,16,HARD,2,14.0,44.5,33.0,2,3,2.1225000000000023,37.0,2.0,85.2295
2024,Hungarian Grand Prix,16,HARD,2,15.0,44.8,32.0,2,3,2.9879999999999995,38.0,2.0,86.095
2024,Hungarian Grand Prix,16,HARD,2,16.0,45.6,31.0,2,3,2.5509999999999877,39.0,2.0,85.65799999999999
2024,Hungarian Grand Prix,16,MEDIUM,1,2.0,46.4,28.0,2,3,0.9539999999999935,42.0,3.0,84.06099999999999
2024,Hungarian Grand Prix,16,MEDIUM,1,3.0,46.6,27.0,2,3,1.1909999999999883,43.0,3.0,84.29799999999999
2024,Hungarian Grand Prix,16,MEDIUM,1,4.0,46.6,26.0,2,3,1.4450000000000074,44.0,3.0,84.552
2024,Hungarian Grand Prix,16,MEDIUM,1,5.0,46.6,25.0,2,3,1.3359999999999985,45.0,3.0,84.443
2024,Hungarian Grand Prix,16,MEDIUM,1,6.0,47.0,24.0,2,3,1.2459999999999951,46.0,3.0,84.353
2024,Hungarian Grand Prix,16,MEDIUM,1,7.0,46.6,23.0,2,3,1.742999999999995,47.0,3.0,84.85
2024,Hungarian Grand Prix,16,MEDIUM,1,8.0,46.1,22.0,2,3,1.4575000000000102,48.0,3.0,84.56450000000001
2024,Hungarian Grand Prix,16,MEDIUM,1,9.0,45.1,21.0,2,3,1.130500000000012,49.0,3.0,84.23750000000001
2024,Hungarian Grand Prix,16,MEDIUM,1,10.0,46.1,20.0,2,3,1.2025000000000006,50.0,3.0,84.3095
2024,Hungarian Grand Prix,16,MEDIUM,1,11.0,46.4,19.0,2,3,1.4169999999999874,51.0,3.0,84.52399999999999
2024,Hungarian Grand Prix,16,MEDIUM,1,12.0,44.9,18.0,2,3,1.3984999999999985,52.0,3.0,84.5055
2024,Hungarian Grand Prix,16,MEDIUM,1,13.0,44.9,17.0,2,3,1.496762458471764,53.0,3.0,84.60376245847176
2024,Hungarian Grand Prix,16,MEDIUM,1,14.0,45.2,16.0,2,3,0.929000000000002,54.0,3.0,84.036
2024,Hungarian Grand Prix,16,MEDIUM,1,15.0,44.2,15.0,2,3,1.6439999999999912,55.0,3.0,84.75099999999999
2024,Hungarian Grand Prix,16,MEDIUM,1,16.0,43.9,14.0,2,3,1.738500000000002,56.0,3.0,84.8455
2024,Hungarian Grand Prix,16,MEDIUM,1,18.0,45.8,12.0,2,3,2.4152977346278277,58.0,3.0,85.52229773462783
2024,Hungarian Grand Prix,16,MEDIUM,1,19.0,46.3,11.0,2,3,1.3575000000000017,59.0,3.0,84.4645
2024,Hungarian Grand Prix,16,MEDIUM,1,20.0,46.4,10.0,2,3,1.4019999999999868,60.0,3.0,84.50899999999999
2024,Hungarian Grand Prix,16,MEDIUM,1,21.0,46.5,9.0,2,3,1.7495000000000118,61.0,3.0,84.85650000000001
2024,Hungarian Grand Prix,16,MEDIUM,1,22.0,46.8,8.0,2,3,2.0079999999999956,62.0,3.0,85.115
2024,Hungarian Grand Prix,16,MEDIUM,1,24.0,47.3,6.0,2,3,2.339500000000001,64.0,3.0,85.4465
2024,Hungarian Grand Prix,16,MEDIUM,1,25.0,47.8,5.0,2,3,2.0390000000000157,65.0,3.0,85.14600000000002
2024,Hungarian Grand Prix,16,MEDIUM,1,26.0,48.2,4.0,2,3,2.39200000000001,66.0,3.0,85.49900000000001
2024,Hungarian Grand Prix,16,MEDIUM,1,27.0,48.2,3.0,2,3,2.0700000000000074,67.0,3.0,85.177
2024,Hungarian Grand Prix,16,MEDIUM,1,28.0,48.3,2.0,2,3,1.9435000000000002,68.0,3.0,85.0505
2024,Hungarian Grand Prix,16,MEDIUM,1,29.0,48.1,1.0,2,3,2.2295000000000016,69.0,3.0,85.3365
2024,Hungarian Grand Prix,16,MEDIUM,1,30.0,47.6,0.0,2,3,2.2630000000000052,70.0,3.0,85.37
2024,Hungarian Grand Prix,18,SOFT,0,5.0,44.6,68.0,2,3,2.3713895705521395,2.0,1.0,86.30199999999999
2024,Hungarian Grand Prix,18,SOFT,0,6.0,45.2,67.0,2,3,2.569975777448704,3.0,1.0,86.50058620689656
2024,Hungarian Grand Prix,18,SOFT,0,7.0,46.8,66.0,2,3,2.179219759231387,4.0,1.0,86.10983018867924
2024,Hungarian Grand Prix,18,SOFT,0,8.0,46.8,65.0,2,3,2.064031772386997,5.0,1.0,85.99464220183485
2024,Hungarian Grand Prix,18,SOFT,0,9.0,46.7,64.0,2,3,2.0123163998204348,6.0,1.0,85.94292682926829
2024,Hungarian Grand Prix,18,SOFT,0,10.0,47.4,63.0,2,3,1.0021339794978275,7.0,1.0,84.93274440894568
2024,Hungarian Grand Prix,18,SOFT,0,11.0,47.3,62.0,2,3,0.5648895705521539,8.0,1.0,84.4955
2024,Hungarian Grand Prix,18,SOFT,0,12.0,46.8,61.0,2,3,0.8083895705521371,9.0,1.0,84.73899999999999
2024,Hungarian Grand Prix,18,SOFT,0,13.0,46.2,60.0,2,3,1.180389570552137,10.0,1.0,85.11099999999999
2024,Hungarian Grand Prix,18,SOFT,0,14.0,45.0,59.0,2,3,1.0683895705521422,11.0,1.0,84.999
2024,Hungarian Grand Prix,18,SOFT,0,15.0,43.9,58.0,2,3,1.1688895705521531,12.0,1.0,85.0995
2024,Hungarian Grand Prix,18,MEDIUM,1,3.0,42.7,54.0,2,3,0.9139652803313396,16.0,2.0,84.84457570977919
2024,Hungarian Grand Prix,18,MEDIUM,1,4.0,44.4,53.0,2,3,2.2208511090136795,17.0,2.0,86.15146153846153
