Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global,BestCorrectedByStint
2024,Abu Dhabi Grand Prix,14,HARD,2,9.0,31.2,37.0,3.1,3.1,0.6189999999999998,21.0,2.0,90.49,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,10.0,31.3,36.0,3.1,3.1,0.8478154761904761,22.0,2.0,90.71881547619047,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,11.0,31.0,35.0,3.1,3.1,0.3830000000000098,23.0,2.0,90.254,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,12.0,31.1,34.0,3.1,3.1,0.18900000000000716,24.0,2.0,90.06,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,13.0,30.9,33.0,3.1,3.1,0.35600000000000875,25.0,2.0,90.227,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,14.0,30.9,32.0,3.1,3.1,0.3259999999999934,26.0,2.0,90.19699999999999,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,15.0,30.8,31.0,3.1,3.1,0.3059999999999974,27.0,2.0,90.17699999999999,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,16.0,30.8,30.0,3.1,3.1,0.277000000000001,28.0,2.0,90.148,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,17.0,30.8,29.0,3.1,3.1,0.45000000000000284,29.0,2.0,90.321,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,19.0,30.6,27.0,3.1,3.1,0.5299999999999869,31.0,2.0,90.40099999999998,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,20.0,30.5,26.0,3.1,3.1,0.6590000000000202,32.0,2.0,90.53000000000002,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,21.0,30.5,25.0,3.1,3.1,0.5290000000000106,33.0,2.0,90.4,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,22.0,30.6,24.0,3.1,3.1,0.35700000000001353,34.0,2.0,90.22800000000001,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,23.0,30.3,23.0,3.1,3.1,1.1151807580174875,35.0,2.0,90.98618075801748,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,24.0,30.4,22.0,3.1,3.1,1.1600000000000108,36.0,2.0,91.031,89.871
2024,Abu Dhabi Grand Prix,14,HARD,2,3.0,30.1,19.0,3.1,3.1,0.5849999999999937,39.0,3.0,89.398,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,4.0,30.2,18.0,3.1,3.1,0.804000000000002,40.0,3.0,89.617,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,5.0,30.1,17.0,3.1,3.1,0.28600000000000136,41.0,3.0,89.099,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,6.0,30.0,16.0,3.1,3.1,0.28000000000000114,42.0,3.0,89.093,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,7.0,30.1,15.0,3.1,3.1,0.6469999999999914,43.0,3.0,89.46,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,8.0,30.1,14.0,3.1,3.1,1.1621111111111162,44.0,3.0,89.97511111111112,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,9.0,30.0,13.0,3.1,3.1,0.3540909090909139,45.0,3.0,89.16709090909092,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,10.0,29.8,12.0,3.1,3.1,0.5519999999999925,46.0,3.0,89.365,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,11.0,29.7,11.0,3.1,3.1,0.21699999999998454,47.0,3.0,89.02999999999999,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,12.0,29.7,10.0,3.1,3.1,0.0,48.0,3.0,88.813,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,13.0,29.6,9.0,3.1,3.1,0.3919999999999959,49.0,3.0,89.205,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,14.0,29.6,8.0,3.1,3.1,0.7459999999999951,50.0,3.0,89.559,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,15.0,29.4,7.0,3.1,3.1,0.1569848942597929,51.0,3.0,88.9699848942598,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,16.0,29.4,6.0,3.1,3.1,0.347999999999999,52.0,3.0,89.161,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,17.0,29.4,5.0,3.1,3.1,0.3190000000000026,53.0,3.0,89.132,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,18.0,29.4,4.0,3.1,3.1,0.3190000000000026,54.0,3.0,89.132,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,19.0,29.3,3.0,3.1,3.1,0.4030000000000058,55.0,3.0,89.21600000000001,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,20.0,29.4,2.0,3.1,3.1,0.41499999999999204,56.0,3.0,89.228,88.813
2024,Abu Dhabi Grand Prix,14,HARD,2,22.0,29.3,0.0,3.1,3.1,0.7939999999999969,58.0,3.0,89.607,88.813
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,4.0,31.8,54.0,3.1,3.1,0.0,4.0,1.0,89.341,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,5.0,31.7,53.0,3.1,3.1,0.6676586826347375,5.0,1.0,90.00865868263473,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,6.0,31.8,52.0,3.1,3.1,0.9144705882352895,6.0,1.0,90.25547058823528,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,7.0,31.8,51.0,3.1,3.1,0.3160000000000025,7.0,1.0,89.657,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,8.0,31.9,50.0,3.1,3.1,0.5790000000000077,8.0,1.0,89.92,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,9.0,31.5,49.0,3.1,3.1,0.8956586826347319,9.0,1.0,90.23665868263473,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,10.0,31.7,48.0,3.1,3.1,0.8369999999999891,10.0,1.0,90.17799999999998,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,11.0,31.7,47.0,3.1,3.1,1.1140000000000185,11.0,1.0,90.45500000000001,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,12.0,31.5,46.0,3.1,3.1,0.5427272727272907,12.0,1.0,89.88372727272728,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,13.0,31.6,45.0,3.1,3.1,0.7140000000000128,13.0,1.0,90.055,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,14.0,31.5,44.0,3.1,3.1,0.4130000000000109,14.0,1.0,89.754,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,15.0,31.3,43.0,3.1,3.1,0.5890000000000128,15.0,1.0,89.93,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,16.0,31.3,42.0,3.1,3.1,0.7510000000000048,16.0,1.0,90.092,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,17.0,31.3,41.0,3.1,3.1,0.5180000000000007,17.0,1.0,89.859,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,18.0,31.2,40.0,3.1,3.1,0.8059999999999974,18.0,1.0,90.14699999999999,89.341
2024,Abu Dhabi Grand Prix,16,MEDIUM,1,19.0,31.3,39.0,3.1,3.1,1.1598715596330322,19.0,1.0,90.50087155963303,89.341
2024,Abu Dhabi Grand Prix,16,HARD,2,2.0,31.3,36.0,3.1,3.1,1.4739999999999895,22.0,2.0,90.176,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,4.0,31.1,34.0,3.1,3.1,0.8909999999999911,24.0,2.0,89.593,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,5.0,30.9,33.0,3.1,3.1,0.6349999999999909,25.0,2.0,89.337,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,6.0,30.9,32.0,3.1,3.1,0.8239999999999839,26.0,2.0,89.526,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,7.0,30.8,31.0,3.1,3.1,0.6299999999999812,27.0,2.0,89.332,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,8.0,30.8,30.0,3.1,3.1,0.21699999999998454,28.0,2.0,88.919,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,9.0,30.8,29.0,3.1,3.1,0.3509999999999849,29.0,2.0,89.053,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,12.0,30.5,26.0,3.1,3.1,0.3780000000000001,32.0,2.0,89.08000000000001,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,13.0,30.5,25.0,3.1,3.1,0.37699999999999534,33.0,2.0,89.07900000000001,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,14.0,30.6,24.0,3.1,3.1,0.41199999999999193,34.0,2.0,89.114,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,15.0,30.3,23.0,3.1,3.1,0.20499999999998408,35.0,2.0,88.907,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,16.0,30.4,22.0,3.1,3.1,0.0,36.0,2.0,88.70200000000001,88.70200000000001
2024,Abu Dhabi Grand Prix,16,HARD,2,17.0,30.3,21.0,3.1,3.1,0.23199999999999932,37.0,2.0,88.93400000000001,88.70200000000001
