Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global,BestCorrectedByStint
2023,Abu Dhabi Grand Prix,10,HARD,2,19.0,31.0,7.0,3.1,3.1,0.7009999999999792,51.0,3.0,90.31199999999998,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,20.0,31.0,6.0,3.1,3.1,0.8599999999999994,52.0,3.0,90.471,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,21.0,31.1,5.0,3.1,3.1,0.8220000000000027,53.0,3.0,90.433,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,22.0,31.1,4.0,3.1,3.1,0.7420000000000044,54.0,3.0,90.35300000000001,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,23.0,31.0,3.0,3.1,3.1,0.6310000000000002,55.0,3.0,90.242,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,24.0,31.0,2.0,3.1,3.1,0.8369999999999891,56.0,3.0,90.448,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,25.0,31.0,1.0,3.1,3.1,1.0,57.0,3.0,90.611,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,26.0,30.8,0.0,3.1,3.1,0.921999999999997,58.0,3.0,90.533,89.611
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,2.0,33.6,56.0,3.1,3.1,1.02904347826086,2.0,1.0,91.70599999999999,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,3.0,33.4,55.0,3.1,3.1,0.0,3.0,1.0,90.67695652173913,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,4.0,33.7,54.0,3.1,3.1,0.3097536231883993,4.0,1.0,90.98671014492753,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,5.0,33.2,53.0,3.1,3.1,0.35826928471247754,5.0,1.0,91.0352258064516,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,6.0,33.0,52.0,3.1,3.1,0.25469743720513804,6.0,1.0,90.93165395894427,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,7.0,33.2,51.0,3.1,3.1,0.4130829919386798,7.0,1.0,91.09003951367781,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,8.0,33.1,50.0,3.1,3.1,0.6173827112992143,8.0,1.0,91.29433923303834,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,9.0,32.8,49.0,3.1,3.1,0.9181455190771999,9.0,1.0,91.59510204081633,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,10.0,32.7,48.0,3.1,3.1,0.8733639530383073,10.0,1.0,91.55032047477744,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,11.0,32.9,47.0,3.1,3.1,1.2015140664961734,11.0,1.0,91.8784705882353,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,12.0,32.8,46.0,3.1,3.1,0.5866119913804084,12.0,1.0,91.26356851311954,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,13.0,32.5,45.0,3.1,3.1,0.8530434782608722,13.0,1.0,91.53,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,14.0,32.5,44.0,3.1,3.1,0.7510434782608684,14.0,1.0,91.428,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,15.0,32.5,43.0,3.1,3.1,0.8030434782608751,15.0,1.0,91.48,90.67695652173913
2023,Abu Dhabi Grand Prix,11,MEDIUM,1,16.0,32.3,42.0,3.1,3.1,0.9700434782608767,16.0,1.0,91.647,90.67695652173913
2023,Abu Dhabi Grand Prix,11,HARD,2,2.0,32.6,39.0,3.1,3.1,0.2448493975903574,19.0,2.0,89.688,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,3.0,32.6,38.0,3.1,3.1,0.0038493975903577393,20.0,2.0,89.447,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,4.0,32.6,37.0,3.1,3.1,0.0,21.0,2.0,89.44315060240964,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,5.0,32.4,36.0,3.1,3.1,0.6498493975903443,22.0,2.0,90.09299999999999,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,6.0,32.1,35.0,3.1,3.1,0.8359743975903484,23.0,2.0,90.279125,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,7.0,32.1,34.0,3.1,3.1,1.1318132530120408,24.0,2.0,90.57496385542169,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,8.0,31.9,33.0,3.1,3.1,0.716044519541569,25.0,2.0,90.15919512195121,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,9.0,32.0,32.0,3.1,3.1,0.8628493975903524,26.0,2.0,90.306,89.44315060240964
2023,Abu Dhabi Grand Prix,11,HARD,2,10.0,32.0,31.0,3.1,3.1,0.5374670446491763,27.0,2.0,89.98061764705882,89.44315060240964
