Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global,BestCorrectedByStint
2024,Abu Dhabi Grand Prix,14,HARD,2,21.0,30.5,25.0,3.1,3.1,0.541000000000011,33.0,2.0,90.4675,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,22.0,30.4,24.0,3.1,3.1,0.37050000000002115,34.0,2.0,90.29700000000001,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,23.0,30.3,23.0,3.1,3.1,1.130180758017488,35.0,2.0,91.05668075801748,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,24.0,30.3,22.0,3.1,3.1,1.1750000000000114,36.0,2.0,91.1015,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,3.0,30.2,19.0,3.1,3.1,0.5775000000000006,39.0,3.0,89.47,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,4.0,30.2,18.0,3.1,3.1,0.7965000000000089,40.0,3.0,89.68900000000001,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,5.0,30.2,17.0,3.1,3.1,0.2785000000000082,41.0,3.0,89.171,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,6.0,30.0,16.0,3.1,3.1,0.27550000000000807,42.0,3.0,89.168,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,7.0,30.1,15.0,3.1,3.1,0.6409999999999911,43.0,3.0,89.53349999999999,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,8.0,30.1,14.0,3.1,3.1,1.156111111111116,44.0,3.0,90.04861111111111,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,9.0,30.0,13.0,3.1,3.1,0.34959090909092083,45.0,3.0,89.24209090909092,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,10.0,29.8,12.0,3.1,3.1,0.5504999999999995,46.0,3.0,89.443,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,11.0,29.7,11.0,3.1,3.1,0.21699999999998454,47.0,3.0,89.10949999999998,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,12.0,29.7,10.0,3.1,3.1,0.0,48.0,3.0,88.8925,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,13.0,29.5,9.0,3.1,3.1,0.394999999999996,49.0,3.0,89.2875,88.8925
2024,Abu Dhabi Grand Prix,14,HARD,2,14.0,29.6,8.0,3.1,3.1,0.7475000000000023,50.0,3.0,89.64,88.8925
