CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,RaceNumber,TeamEncoded,delta_velocity,lateral_stress_cumul,abrasive_stress_cumul,stress_x_temp,compound_x_abrasivity,compound_x_lateral,compound_x_tyrelife,prev_stint_max_delta,stint_length,tyre_life_pct
2,9.0,37.9,14.0,2.8,3.1,0.2400000000000233,44.0,3.0,25,0,-0.15899999999999181,27.900000000000002,25.2,1057.4099999999999,5.6,6.2,18.0,1.5520716612377754,21.0,0.42857142857142855
2,10.0,37.9,13.0,2.8,3.1,0.06200000000001182,45.0,3.0,25,0,-0.17800000000001148,31.0,28.0,1174.8999999999999,5.6,6.2,20.0,1.5520716612377754,21.0,0.47619047619047616
2,11.0,38.2,12.0,2.8,3.1,0.0,46.0,3.0,25,0,-0.06200000000001182,34.1,30.799999999999997,1302.6200000000001,5.6,6.2,22.0,1.5520716612377754,21.0,0.5238095238095238
2,12.0,38.2,11.0,2.8,3.1,0.5040000000000049,47.0,3.0,25,0,0.5040000000000049,37.2,33.599999999999994,1421.0400000000002,5.6,6.2,24.0,1.5520716612377754,21.0,0.5714285714285714
2,13.0,37.9,10.0,2.8,3.1,0.4970000000000141,48.0,3.0,25,0,-0.006999999999990791,40.300000000000004,36.4,1527.37,5.6,6.2,26.0,1.5520716612377754,21.0,0.6190476190476191
2,14.0,37.9,9.0,2.8,3.1,0.6430000000000007,49.0,3.0,25,0,0.14599999999998658,43.4,39.199999999999996,1644.86,5.6,6.2,28.0,1.5520716612377754,21.0,0.6666666666666666
2,15.0,37.9,8.0,2.8,3.1,1.0370000000000061,50.0,3.0,25,0,0.39400000000000546,46.5,42.0,1762.35,5.6,6.2,30.0,1.5520716612377754,21.0,0.7142857142857143
2,16.0,37.9,7.0,2.8,3.1,0.6850000000000023,51.0,3.0,25,0,-0.35200000000000387,49.6,44.8,1879.84,5.6,6.2,32.0,1.5520716612377754,21.0,0.7619047619047619
2,17.0,37.9,6.0,2.8,3.1,0.7560000000000002,52.0,3.0,25,0,0.07099999999999795,52.7,47.599999999999994,1997.33,5.6,6.2,34.0,1.5520716612377754,21.0,0.8095238095238095
2,18.0,38.1,5.0,2.8,3.1,0.7530000000000001,53.0,3.0,25,0,-0.0030000000000001137,55.800000000000004,50.4,2125.9800000000005,5.6,6.2,36.0,1.5520716612377754,21.0,0.8571428571428571
2,19.0,37.7,4.0,2.8,3.1,1.0360000000000014,54.0,3.0,25,0,0.28300000000000125,58.9,53.199999999999996,2220.53,5.6,6.2,38.0,1.5520716612377754,21.0,0.9047619047619048
2,20.0,37.5,3.0,2.8,3.1,1.7319999999999993,55.0,3.0,25,0,0.695999999999998,62.0,56.0,2325.0,5.6,6.2,40.0,1.5520716612377754,21.0,0.9523809523809523
2,21.0,37.2,2.0,2.8,3.1,1.3289999999999935,56.0,3.0,25,0,-0.4030000000000058,65.10000000000001,58.8,2421.7200000000003,5.6,6.2,42.0,1.5520716612377754,21.0,1.0
3,2.0,47.3,69.0,2.4,3.1,0.0,2.0,1.0,33,0,-0.49337500000001455,6.2,4.8,293.26,7.199999999999999,9.3,6.0,,10.0,0.2
3,3.0,47.4,68.0,2.4,3.1,0.24400763358779898,3.0,1.0,33,0,0.24400763358779898,9.3,7.199999999999999,440.82,7.199999999999999,9.3,9.0,,10.0,0.3
3,4.0,48.1,67.0,2.4,3.1,0.6160076335877989,4.0,1.0,33,0,0.3719999999999999,12.4,9.6,596.44,7.199999999999999,9.3,12.0,,10.0,0.4
3,5.0,48.1,66.0,2.4,3.1,0.7070076335877928,5.0,1.0,33,0,0.09099999999999397,15.5,12.0,745.5500000000001,7.199999999999999,9.3,15.0,,10.0,0.5
3,6.0,48.2,65.0,2.4,3.1,0.7820076335877957,6.0,1.0,33,0,0.07500000000000284,18.6,14.399999999999999,896.5200000000001,7.199999999999999,9.3,18.0,,10.0,0.6
3,7.0,48.4,64.0,2.4,3.1,1.4090076335878052,7.0,1.0,33,0,0.6270000000000095,21.7,16.8,1050.28,7.199999999999999,9.3,21.0,,10.0,0.7
3,8.0,48.6,63.0,2.4,3.1,1.427007633587806,8.0,1.0,33,0,0.018000000000000682,24.8,19.2,1205.28,7.199999999999999,9.3,24.0,,10.0,0.8
3,9.0,48.7,62.0,2.4,3.1,1.4650076335877884,9.0,1.0,33,0,0.03799999999998249,27.900000000000002,21.599999999999998,1358.7300000000002,7.199999999999999,9.3,27.0,,10.0,0.9
3,10.0,48.7,61.0,2.4,3.1,1.5350076335877958,10.0,1.0,33,0,0.07000000000000739,31.0,24.0,1509.7000000000003,7.199999999999999,9.3,30.0,,10.0,1.0
2,2.0,48.2,58.0,2.4,3.1,0.0,13.0,2.0,33,0,-1.1959999999999837,6.2,4.8,298.84000000000003,4.8,6.2,4.0,1.5350076335877958,27.0,0.07407407407407407
2,3.0,48.0,57.0,2.4,3.1,0.5044767025089527,14.0,2.0,33,0,0.5044767025089527,9.3,7.199999999999999,446.40000000000003,4.8,6.2,6.0,1.5350076335877958,27.0,0.1111111111111111
2,4.0,48.6,56.0,2.4,3.1,0.39247670250897215,15.0,2.0,33,0,-0.11199999999998056,12.4,9.6,602.64,4.8,6.2,8.0,1.5350076335877958,27.0,0.14814814814814814
2,5.0,48.2,55.0,2.4,3.1,0.6044767025089754,16.0,2.0,33,0,0.2120000000000033,15.5,12.0,747.1000000000001,4.8,6.2,10.0,1.5350076335877958,27.0,0.18518518518518517
2,6.0,48.1,54.0,2.4,3.1,0.7304767025089802,17.0,2.0,33,0,0.12600000000000477,18.6,14.399999999999999,894.6600000000001,4.8,6.2,12.0,1.5350076335877958,27.0,0.2222222222222222
2,7.0,48.0,53.0,2.4,3.1,1.1315536255858945,18.0,2.0,33,0,0.4010769230769142,21.7,16.8,1041.6000000000001,4.8,6.2,14.0,1.5350076335877958,27.0,0.25925925925925924
2,8.0,47.8,52.0,2.4,3.1,0.5974767025089847,19.0,2.0,33,0,-0.5340769230769098,24.8,19.2,1185.44,4.8,6.2,16.0,1.5350076335877958,27.0,0.2962962962962963
2,9.0,47.8,51.0,2.4,3.1,0.5894767025089749,20.0,2.0,33,0,-0.008000000000009777,27.900000000000002,21.599999999999998,1333.6200000000001,4.8,6.2,18.0,1.5350076335877958,27.0,0.3333333333333333
2,10.0,48.3,50.0,2.4,3.1,0.8344767025089794,21.0,2.0,33,0,0.24500000000000455,31.0,24.0,1497.3,4.8,6.2,20.0,1.5350076335877958,27.0,0.37037037037037035
2,11.0,48.3,49.0,2.4,3.1,0.9774767025089659,22.0,2.0,33,0,0.14299999999998647,34.1,26.4,1647.03,4.8,6.2,22.0,1.5350076335877958,27.0,0.4074074074074074
2,12.0,48.2,48.0,2.4,3.1,0.9774767025089801,23.0,2.0,33,0,1.4210854715202004e-14,37.2,28.799999999999997,1793.0400000000002,4.8,6.2,24.0,1.5350076335877958,27.0,0.4444444444444444
2,13.0,47.3,47.0,2.4,3.1,0.6714767025089685,24.0,2.0,33,0,-0.3060000000000116,40.300000000000004,31.2,1906.19,4.8,6.2,26.0,1.5350076335877958,27.0,0.48148148148148145
2,14.0,47.3,46.0,2.4,3.1,0.7184767025089656,25.0,2.0,33,0,0.046999999999997044,43.4,33.6,2052.8199999999997,4.8,6.2,28.0,1.5350076335877958,27.0,0.5185185185185185
2,15.0,46.9,45.0,2.4,3.1,0.7204767025089609,26.0,2.0,33,0,0.001999999999995339,46.5,36.0,2180.85,4.8,6.2,30.0,1.5350076335877958,27.0,0.5555555555555556
2,16.0,47.1,44.0,2.4,3.1,1.784476702508968,27.0,2.0,33,0,1.0640000000000072,49.6,38.4,2336.1600000000003,4.8,6.2,32.0,1.5350076335877958,27.0,0.5925925925925926
2,17.0,46.5,43.0,2.4,3.1,1.190629118865857,28.0,2.0,33,0,-0.593847583643111,52.7,40.8,2450.55,4.8,6.2,34.0,1.5350076335877958,27.0,0.6296296296296297
2,18.0,46.5,42.0,2.4,3.1,1.328476702508965,29.0,2.0,33,0,0.1378475836431079,55.800000000000004,43.199999999999996,2594.7000000000003,4.8,6.2,36.0,1.5350076335877958,27.0,0.6666666666666666
2,19.0,45.7,41.0,2.4,3.1,1.2564767025089623,30.0,2.0,33,0,-0.07200000000000273,58.9,45.6,2691.7300000000005,4.8,6.2,38.0,1.5350076335877958,27.0,0.7037037037037037
2,20.0,44.8,40.0,2.4,3.1,1.3604767025089615,31.0,2.0,33,0,0.1039999999999992,62.0,48.0,2777.6,4.8,6.2,40.0,1.5350076335877958,27.0,0.7407407407407407
2,21.0,44.8,39.0,2.4,3.1,1.3634767025089758,32.0,2.0,33,0,0.0030000000000143245,65.10000000000001,50.4,2916.48,4.8,6.2,42.0,1.5350076335877958,27.0,0.7777777777777778
2,22.0,44.3,38.0,2.4,3.1,1.3784767025089621,33.0,2.0,33,0,0.014999999999986358,68.2,52.8,3021.2599999999998,4.8,6.2,44.0,1.5350076335877958,27.0,0.8148148148148148
2,23.0,44.2,37.0,2.4,3.1,1.5374767025089682,34.0,2.0,33,0,0.15900000000000603,71.3,55.199999999999996,3151.46,4.8,6.2,46.0,1.5350076335877958,27.0,0.8518518518518519
2,24.0,44.3,36.0,2.4,3.1,1.5144767025089578,35.0,2.0,33,0,-0.023000000000010346,74.4,57.599999999999994,3295.9199999999996,4.8,6.2,48.0,1.5350076335877958,27.0,0.8888888888888888
2,25.0,45.0,35.0,2.4,3.1,1.581476702508965,36.0,2.0,33,0,0.06700000000000728,77.5,60.0,3487.5,4.8,6.2,50.0,1.5350076335877958,27.0,0.9259259259259259
2,26.0,46.0,34.0,2.4,3.1,1.5754767025089649,37.0,2.0,33,0,-0.006000000000000227,80.60000000000001,62.4,3707.6,4.8,6.2,52.0,1.5350076335877958,27.0,0.9629629629629629
2,27.0,46.3,33.0,2.4,3.1,1.612476702508971,38.0,2.0,33,0,0.03700000000000614,83.7,64.8,3875.31,4.8,6.2,54.0,1.5350076335877958,27.0,1.0
2,3.0,47.8,29.0,2.4,3.1,0.0,42.0,3.0,33,0,-1.3289999999999935,9.3,7.199999999999999,444.54,4.8,6.2,6.0,1.784476702508968,32.0,0.09375
2,4.0,48.0,28.0,2.4,3.1,0.0,43.0,3.0,33,0,0.0,12.4,9.6,595.2,4.8,6.2,8.0,1.784476702508968,32.0,0.125
2,5.0,46.2,27.0,2.4,3.1,0.0,44.0,3.0,33,0,0.0,15.5,12.0,716.1,4.8,6.2,10.0,1.784476702508968,32.0,0.15625
2,6.0,45.8,26.0,2.4,3.1,0.0,45.0,3.0,33,0,0.0,18.6,14.399999999999999,851.8799999999999,4.8,6.2,12.0,1.784476702508968,32.0,0.1875
2,7.0,44.9,25.0,2.4,3.1,0.24972010426849067,46.0,3.0,33,0,0.24972010426849067,21.7,16.8,974.3299999999999,4.8,6.2,14.0,1.784476702508968,32.0,0.21875
2,8.0,44.6,24.0,2.4,3.1,0.24193760483059634,47.0,3.0,33,0,-0.00778249943789433,24.8,19.2,1106.0800000000002,4.8,6.2,16.0,1.784476702508968,32.0,0.25
2,9.0,44.1,23.0,2.4,3.1,0.29660227272729855,48.0,3.0,33,0,0.05466466789670221,27.900000000000002,21.599999999999998,1230.39,4.8,6.2,18.0,1.784476702508968,32.0,0.28125
2,10.0,44.9,22.0,2.4,3.1,0.6496227951153486,49.0,3.0,33,0,0.35302052238805004,31.0,24.0,1391.9,4.8,6.2,20.0,1.784476702508968,32.0,0.3125
2,11.0,45.5,21.0,2.4,3.1,0.4430262051116216,50.0,3.0,33,0,-0.206596590003727,34.1,26.4,1551.5500000000002,4.8,6.2,22.0,1.784476702508968,32.0,0.34375
2,12.0,45.5,20.0,2.4,3.1,0.0,51.0,3.0,33,0,-0.4430262051116216,37.2,28.799999999999997,1692.6000000000001,4.8,6.2,24.0,1.784476702508968,32.0,0.375
2,13.0,44.7,19.0,2.4,3.1,0.21199999999998909,52.0,3.0,33,0,0.21199999999998909,40.300000000000004,31.2,1801.4100000000003,4.8,6.2,26.0,1.784476702508968,32.0,0.40625
2,14.0,44.5,18.0,2.4,3.1,0.6970000000000027,53.0,3.0,33,0,0.48500000000001364,43.4,33.6,1931.3000000000002,4.8,6.2,28.0,1.784476702508968,32.0,0.4375
2,15.0,44.0,17.0,2.4,3.1,0.5769999999999982,54.0,3.0,33,0,-0.12000000000000455,46.5,36.0,2046.0,4.8,6.2,30.0,1.784476702508968,32.0,0.46875
2,16.0,43.9,16.0,2.4,3.1,0.4539999999999935,55.0,3.0,33,0,-0.12300000000000466,49.6,38.4,2177.44,4.8,6.2,32.0,1.784476702508968,32.0,0.5
2,17.0,43.7,15.0,2.4,3.1,0.671999999999997,56.0,3.0,33,0,0.21800000000000352,52.7,40.8,2302.99,4.8,6.2,34.0,1.784476702508968,32.0,0.53125
2,18.0,43.7,14.0,2.4,3.1,0.8719999999999999,57.0,3.0,33,0,0.20000000000000284,55.800000000000004,43.199999999999996,2438.46,4.8,6.2,36.0,1.784476702508968,32.0,0.5625
2,19.0,43.8,13.0,2.4,3.1,0.6490000000000009,58.0,3.0,33,0,-0.22299999999999898,58.9,45.6,2579.82,4.8,6.2,38.0,1.784476702508968,32.0,0.59375
2,20.0,45.0,12.0,2.4,3.1,0.907999999999987,59.0,3.0,33,0,0.25899999999998613,62.0,48.0,2790.0,4.8,6.2,40.0,1.784476702508968,32.0,0.625
2,21.0,45.9,11.0,2.4,3.1,0.8849999999999909,60.0,3.0,33,0,-0.022999999999996135,65.10000000000001,50.4,2988.0899999999997,4.8,6.2,42.0,1.784476702508968,32.0,0.65625
2,22.0,45.5,10.0,2.4,3.1,0.6839999999999975,61.0,3.0,33,0,-0.2009999999999934,68.2,52.8,3103.1000000000004,4.8,6.2,44.0,1.784476702508968,32.0,0.6875
2,23.0,45.6,9.0,2.4,3.1,0.7039999999999935,62.0,3.0,33,0,0.01999999999999602,71.3,55.199999999999996,3251.28,4.8,6.2,46.0,1.784476702508968,32.0,0.71875
2,25.0,46.2,7.0,2.4,3.1,1.2609999999999957,64.0,3.0,33,0,0.5570000000000022,77.5,60.0,3580.5,4.8,6.2,50.0,1.784476702508968,32.0,0.78125
2,28.0,46.0,4.0,2.4,3.1,1.228999999999985,67.0,3.0,33,0,-0.03200000000001069,86.8,67.2,3992.7999999999997,4.8,6.2,56.0,1.784476702508968,32.0,0.875
2,29.0,45.7,3.0,2.4,3.1,0.7429999999999808,68.0,3.0,33,0,-0.4860000000000042,89.9,69.6,4108.43,4.8,6.2,58.0,1.784476702508968,32.0,0.90625
2,30.0,45.1,2.0,2.4,3.1,0.539999999999992,69.0,3.0,33,0,-0.20299999999998875,93.0,72.0,4194.3,4.8,6.2,60.0,1.784476702508968,32.0,0.9375
2,31.0,44.3,1.0,2.4,3.1,0.9109999999999872,70.0,3.0,33,0,0.3709999999999951,96.10000000000001,74.39999999999999,4257.23,4.8,6.2,62.0,1.784476702508968,32.0,0.96875
2,32.0,43.8,0.0,2.4,3.1,1.877999999999986,71.0,3.0,33,0,0.9669999999999987,99.2,76.8,4344.96,4.8,6.2,64.0,1.784476702508968,32.0,1.0
3,3.0,45.7,48.0,2.4,2.1,0.0,3.0,1.0,39,0,-1.5350076335877958,6.300000000000001,7.199999999999999,287.91,7.199999999999999,6.300000000000001,9.0,,14.0,0.21428571428571427
3,4.0,45.4,47.0,2.4,2.1,0.0,4.0,1.0,39,0,0.0,8.4,9.6,381.36,7.199999999999999,6.300000000000001,12.0,,14.0,0.2857142857142857
3,5.0,44.9,46.0,2.4,2.1,0.0,5.0,1.0,39,0,0.0,10.5,12.0,471.45000000000005,7.199999999999999,6.300000000000001,15.0,,14.0,0.35714285714285715
3,6.0,44.5,45.0,2.4,2.1,0.6479999999999961,6.0,1.0,39,0,0.6479999999999961,12.600000000000001,14.399999999999999,560.7,7.199999999999999,6.300000000000001,18.0,,14.0,0.42857142857142855
3,7.0,44.9,44.0,2.4,2.1,0.8050000000000068,7.0,1.0,39,0,0.1570000000000107,14.700000000000001,16.8,660.0300000000001,7.199999999999999,6.300000000000001,21.0,,14.0,0.5
3,8.0,44.7,43.0,2.4,2.1,0.21999999999999886,8.0,1.0,39,0,-0.585000000000008,16.8,19.2,750.96,7.199999999999999,6.300000000000001,24.0,,14.0,0.5714285714285714
3,9.0,44.4,42.0,2.4,2.1,0.8539217603912022,9.0,1.0,39,0,0.6339217603912033,18.900000000000002,21.599999999999998,839.16,7.199999999999999,6.300000000000001,27.0,,14.0,0.6428571428571429
3,10.0,44.8,41.0,2.4,2.1,0.2879999999999967,10.0,1.0,39,0,-0.5659217603912055,21.0,24.0,940.8,7.199999999999999,6.300000000000001,30.0,,14.0,0.7142857142857143
3,11.0,44.7,40.0,2.4,2.1,0.4410000000000025,11.0,1.0,39,0,0.1530000000000058,23.1,26.4,1032.5700000000002,7.199999999999999,6.300000000000001,33.0,,14.0,0.7857142857142857
3,12.0,44.7,39.0,2.4,2.1,0.3709999999999951,12.0,1.0,39,0,-0.07000000000000739,25.200000000000003,28.799999999999997,1126.44,7.199999999999999,6.300000000000001,36.0,,14.0,0.8571428571428571
3,13.0,44.8,38.0,2.4,2.1,0.6839999999999975,13.0,1.0,39,0,0.3130000000000024,27.3,31.2,1223.04,7.199999999999999,6.300000000000001,39.0,,14.0,0.9285714285714286
3,14.0,44.7,37.0,2.4,2.1,1.2530000000000001,14.0,1.0,39,0,0.5690000000000026,29.400000000000002,33.6,1314.18,7.199999999999999,6.300000000000001,42.0,,14.0,1.0
2,2.0,44.0,34.0,2.4,2.1,0.0,17.0,2.0,39,0,-1.612476702508971,4.2,4.8,184.8,4.8,4.2,4.0,1.2530000000000001,32.0,0.0625
2,3.0,43.8,33.0,2.4,2.1,0.04800000000000182,18.0,2.0,39,0,0.04800000000000182,6.300000000000001,7.199999999999999,275.94,4.8,4.2,6.0,1.2530000000000001,32.0,0.09375
2,4.0,44.0,32.0,2.4,2.1,0.0,19.0,2.0,39,0,-0.04800000000000182,8.4,9.6,369.6,4.8,4.2,8.0,1.2530000000000001,32.0,0.125
2,5.0,43.9,31.0,2.4,2.1,0.0,20.0,2.0,39,0,0.0,10.5,12.0,460.95,4.8,4.2,10.0,1.2530000000000001,32.0,0.15625
2,6.0,44.4,30.0,2.4,2.1,0.2740000000000009,21.0,2.0,39,0,0.2740000000000009,12.600000000000001,14.399999999999999,559.4399999999999,4.8,4.2,12.0,1.2530000000000001,32.0,0.1875
2,7.0,43.2,29.0,2.4,2.1,0.9239999999999924,22.0,2.0,39,0,0.6499999999999915,14.700000000000001,16.8,635.0400000000001,4.8,4.2,14.0,1.2530000000000001,32.0,0.21875
2,8.0,44.2,28.0,2.4,2.1,0.8029999999999973,23.0,2.0,39,0,-0.12099999999999511,16.8,19.2,742.5600000000001,4.8,4.2,16.0,1.2530000000000001,32.0,0.25
2,9.0,44.1,27.0,2.4,2.1,0.0,24.0,2.0,39,0,-0.8029999999999973,18.900000000000002,21.599999999999998,833.4900000000001,4.8,4.2,18.0,1.2530000000000001,32.0,0.28125
2,10.0,43.6,26.0,2.4,2.1,0.16800000000000637,25.0,2.0,39,0,0.16800000000000637,21.0,24.0,915.6,4.8,4.2,20.0,1.2530000000000001,32.0,0.3125
2,11.0,43.3,25.0,2.4,2.1,0.4620000000000033,26.0,2.0,39,0,0.29399999999999693,23.1,26.4,1000.2299999999999,4.8,4.2,22.0,1.2530000000000001,32.0,0.34375
2,12.0,43.1,24.0,2.4,2.1,0.41200000000000614,27.0,2.0,39,0,-0.04999999999999716,25.200000000000003,28.799999999999997,1086.1200000000001,4.8,4.2,24.0,1.2530000000000001,32.0,0.375
2,13.0,43.3,23.0,2.4,2.1,0.6419999999999959,28.0,2.0,39,0,0.22999999999998977,27.3,31.2,1182.09,4.8,4.2,26.0,1.2530000000000001,32.0,0.40625
2,14.0,43.3,22.0,2.4,2.1,0.3889999999999958,29.0,2.0,39,0,-0.2530000000000001,29.400000000000002,33.6,1273.02,4.8,4.2,28.0,1.2530000000000001,32.0,0.4375
2,15.0,43.1,21.0,2.4,2.1,0.33800000000000807,30.0,2.0,39,0,-0.05099999999998772,31.5,36.0,1357.65,4.8,4.2,30.0,1.2530000000000001,32.0,0.46875
2,16.0,43.2,20.0,2.4,2.1,0.18000000000000682,31.0,2.0,39,0,-0.15800000000000125,33.6,38.4,1451.5200000000002,4.8,4.2,32.0,1.2530000000000001,32.0,0.5
2,17.0,42.6,19.0,2.4,2.1,1.2600000000000051,32.0,2.0,39,0,1.0799999999999983,35.7,40.8,1520.8200000000002,4.8,4.2,34.0,1.2530000000000001,32.0,0.53125
2,18.0,42.4,18.0,2.4,2.1,0.0,33.0,2.0,39,0,-1.2600000000000051,37.800000000000004,43.199999999999996,1602.72,4.8,4.2,36.0,1.2530000000000001,32.0,0.5625
2,19.0,42.8,17.0,2.4,2.1,1.0224782608695477,34.0,2.0,39,0,1.0224782608695477,39.9,45.6,1707.7199999999998,4.8,4.2,38.0,1.2530000000000001,32.0,0.59375
2,22.0,42.6,14.0,2.4,2.1,0.7039999999999935,37.0,2.0,39,0,-0.3184782608695542,46.2,52.8,1968.1200000000001,4.8,4.2,44.0,1.2530000000000001,32.0,0.6875
2,24.0,42.1,12.0,2.4,2.1,0.8259999999999934,39.0,2.0,39,0,0.12199999999999989,50.400000000000006,57.599999999999994,2121.84,4.8,4.2,48.0,1.2530000000000001,32.0,0.75
2,25.0,41.8,11.0,2.4,2.1,0.31399999999999295,40.0,2.0,39,0,-0.5120000000000005,52.5,60.0,2194.5,4.8,4.2,50.0,1.2530000000000001,32.0,0.78125
2,26.0,41.6,10.0,2.4,2.1,0.18199999999998795,41.0,2.0,39,0,-0.132000000000005,54.6,62.4,2271.3600000000006,4.8,4.2,52.0,1.2530000000000001,32.0,0.8125
2,27.0,41.8,9.0,2.4,2.1,0.0,42.0,2.0,39,0,-0.18199999999998795,56.7,64.8,2370.06,4.8,4.2,54.0,1.2530000000000001,32.0,0.84375
2,28.0,41.3,8.0,2.4,2.1,0.6310000000000002,43.0,2.0,39,0,0.6310000000000002,58.800000000000004,67.2,2428.44,4.8,4.2,56.0,1.2530000000000001,32.0,0.875
2,29.0,41.4,7.0,2.4,2.1,0.242999999999995,44.0,2.0,39,0,-0.38800000000000523,60.900000000000006,69.6,2521.2599999999998,4.8,4.2,58.0,1.2530000000000001,32.0,0.90625
2,30.0,41.7,6.0,2.4,2.1,0.13599999999999568,45.0,2.0,39,0,-0.10699999999999932,63.0,72.0,2627.1000000000004,4.8,4.2,60.0,1.2530000000000001,32.0,0.9375
2,31.0,41.6,5.0,2.4,2.1,0.26599999999999113,46.0,2.0,39,0,0.12999999999999545,65.10000000000001,74.39999999999999,2708.1600000000003,4.8,4.2,62.0,1.2530000000000001,32.0,0.96875
2,32.0,42.0,4.0,2.4,2.1,0.001999999999995339,47.0,2.0,39,0,-0.2639999999999958,67.2,76.8,2822.4,4.8,4.2,64.0,1.2530000000000001,32.0,1.0
0,2.0,23.8,54.0,4.8,3.2,0.0,3.0,2.0,23,0,-0.001999999999995339,6.4,9.6,152.32000000000002,0.0,0.0,0.0,,18.0,0.1111111111111111
0,3.0,23.7,53.0,4.8,3.2,0.049000000000006594,4.0,2.0,23,0,0.049000000000006594,9.600000000000001,14.399999999999999,227.52,0.0,0.0,0.0,,18.0,0.16666666666666666
0,4.0,23.5,52.0,4.8,3.2,0.38000000000000966,5.0,2.0,23,0,0.33100000000000307,12.8,19.2,300.8,0.0,0.0,0.0,,18.0,0.2222222222222222
0,5.0,23.5,51.0,4.8,3.2,0.6300000000000097,6.0,2.0,23,0,0.25,16.0,24.0,376.0,0.0,0.0,0.0,,18.0,0.2777777777777778
0,6.0,23.5,50.0,4.8,3.2,0.43300000000000693,7.0,2.0,23,0,-0.19700000000000273,19.200000000000003,28.799999999999997,451.20000000000005,0.0,0.0,0.0,,18.0,0.3333333333333333
0,7.0,23.7,49.0,4.8,3.2,0.5880000000000081,8.0,2.0,23,0,0.15500000000000114,22.400000000000002,33.6,530.88,0.0,0.0,0.0,,18.0,0.3888888888888889
0,10.0,23.4,46.0,4.8,3.2,0.45700000000002206,11.0,2.0,23,0,-0.13099999999998602,32.0,48.0,748.8,0.0,0.0,0.0,,18.0,0.5555555555555556
0,11.0,23.6,45.0,4.8,3.2,0.5420000000000016,12.0,2.0,23,0,0.08499999999997954,35.2,52.8,830.7200000000001,0.0,0.0,0.0,,18.0,0.6111111111111112
0,12.0,23.5,44.0,4.8,3.2,0.6540000000000106,13.0,2.0,23,0,0.11200000000000898,38.400000000000006,57.599999999999994,902.4000000000001,0.0,0.0,0.0,,18.0,0.6666666666666666
0,13.0,23.3,43.0,4.8,3.2,0.7490000000000094,14.0,2.0,23,0,0.09499999999999886,41.6,62.4,969.28,0.0,0.0,0.0,,18.0,0.7222222222222222
0,14.0,23.5,42.0,4.8,3.2,0.9969999999999999,15.0,2.0,23,0,0.24799999999999045,44.800000000000004,67.2,1052.8,0.0,0.0,0.0,,18.0,0.7777777777777778
0,15.0,23.2,41.0,4.8,3.2,0.7000000000000028,16.0,2.0,23,0,-0.29699999999999704,48.0,72.0,1113.6,0.0,0.0,0.0,,18.0,0.8333333333333334
0,16.0,23.4,40.0,4.8,3.2,0.8120000000000118,17.0,2.0,23,0,0.11200000000000898,51.2,76.8,1198.08,0.0,0.0,0.0,,18.0,0.8888888888888888
0,17.0,23.4,39.0,4.8,3.2,1.1540000000000106,18.0,2.0,23,0,0.34199999999999875,54.400000000000006,81.6,1272.96,0.0,0.0,0.0,,18.0,0.9444444444444444
0,18.0,23.3,38.0,4.8,3.2,0.8170000000000073,19.0,2.0,23,0,-0.3370000000000033,57.6,86.39999999999999,1342.08,0.0,0.0,0.0,,18.0,1.0
0,2.0,23.2,35.0,4.8,3.2,0.0,22.0,3.0,23,0,-1.877999999999986,6.4,9.6,148.48,0.0,0.0,0.0,1.1540000000000106,20.0,0.1
0,3.0,23.0,34.0,4.8,3.2,0.0,23.0,3.0,23,0,0.0,9.600000000000001,14.399999999999999,220.8,0.0,0.0,0.0,1.1540000000000106,20.0,0.15
0,4.0,23.0,33.0,4.8,3.2,0.0,24.0,3.0,23,0,0.0,12.8,19.2,294.40000000000003,0.0,0.0,0.0,1.1540000000000106,20.0,0.2
0,5.0,23.0,32.0,4.8,3.2,0.042999999999992156,25.0,3.0,23,0,0.042999999999992156,16.0,24.0,368.00000000000006,0.0,0.0,0.0,1.1540000000000106,20.0,0.25
0,6.0,22.9,31.0,4.8,3.2,0.0,26.0,3.0,23,0,-0.042999999999992156,19.200000000000003,28.799999999999997,439.68,0.0,0.0,0.0,1.1540000000000106,20.0,0.3
0,7.0,22.9,30.0,4.8,3.2,0.11599999999999966,27.0,3.0,23,0,0.11599999999999966,22.400000000000002,33.6,512.96,0.0,0.0,0.0,1.1540000000000106,20.0,0.35
0,8.0,22.8,29.0,4.8,3.2,0.7400000000000091,28.0,3.0,23,0,0.6240000000000094,25.6,38.4,583.6800000000001,0.0,0.0,0.0,1.1540000000000106,20.0,0.4
0,9.0,22.8,28.0,4.8,3.2,0.3400000000000034,29.0,3.0,23,0,-0.4000000000000057,28.8,43.199999999999996,656.6400000000001,0.0,0.0,0.0,1.1540000000000106,20.0,0.45
0,10.0,22.7,27.0,4.8,3.2,0.21099999999999852,30.0,3.0,23,0,-0.1290000000000049,32.0,48.0,726.4,0.0,0.0,0.0,1.1540000000000106,20.0,0.5
0,11.0,22.7,26.0,4.8,3.2,0.1150000000000091,31.0,3.0,23,0,-0.09599999999998943,35.2,52.8,799.04,0.0,0.0,0.0,1.1540000000000106,20.0,0.55
0,12.0,22.7,25.0,4.8,3.2,0.4890000000000043,32.0,3.0,23,0,0.3739999999999952,38.400000000000006,57.599999999999994,871.6800000000001,0.0,0.0,0.0,1.1540000000000106,20.0,0.6
